Relative Time	Peak at 1592 cm-1	Peak at 1719 cm-1	Annotations	
06:46:41	8.95003	50.539		
06:46:56	120.266	832.62		
06:47:11	125.362	865.597		
06:47:26	5.64273	32.1985		
06:47:41	5.5137	32.3876		
06:47:56	5.67593	31.1042		
06:48:11	5.0639	29.8186		
06:48:26	5.5884	29.8335		
06:48:41	5.25908	27.9295		
06:48:56	5.11483	28.0235		
06:49:11	4.91905	26.0147		
06:49:26	4.76187	25.5851		
06:49:40	4.8472	24.6534		
06:49:56	6.87677	34.8472		
06:50:11	11.3101	26.4857		
06:50:26	2.12379	6.34608		
06:50:41	2.10573	6.13415		
06:50:56	1.97399	6.4028		
06:51:11	2.07353	6.05202		
06:51:26	2.19044	6.57501		
06:51:41	2.10698	6.24924		
06:51:56	2.08743	6.30508		
06:52:11	2.06967	5.86834		
06:52:26	2.11735	6.07176		
06:52:41	2.32455	6.64168		
06:52:56	2.05074	5.73095		
06:53:11	2.15235	6.94983		
06:53:26	2.01591	5.4249		
06:53:41	1.96209	7.28235		
06:53:56	2.17863	7.44453		
06:54:11	2.28653	6.42018		
06:54:26	2.18168	6.43687		
06:54:41	2.21298	7.60752		
06:54:56	2.05027	6.91055		
06:55:11	2.09157	7.17685		
06:55:27	1.97612	6.46874		
06:55:41	2.19982	7.17706		
06:55:56	2.37044	7.8349		
06:56:11	2.25786	6.95518		
06:56:26	2.00069	7.38226		
06:56:41	2.16168	6.69541		
06:56:56	2.09479	8.19687		
06:57:11	2.27942	8.18767		
06:57:26	2.33491	7.40665		
06:57:41	2.06751	7.74954		
06:57:56	2.19943	7.44559		
06:58:11	19.2115	116.348		
06:58:26	112.222	770.919		
06:58:41	69.3083	455.73		
06:58:56	5.42509	32.0168		
06:59:11	4.91673	29.1933		
06:59:26	5.37264	28.1419		
06:59:41	4.9261	25.6306		
06:59:56	4.74127	26.4653		
07:00:11	4.68984	25.7977		
07:00:26	5.05044	25.9792		
07:00:41	4.62476	23.3524		
07:00:56	4.25958	24.1972		
07:01:11	4.61904	22.6604		
07:01:26	4.34229	22.1769		
07:01:41	15.4283	36.4345		
07:01:56	2.15226	6.42447		
07:02:11	2.04303	4.97609		
07:02:26	2.22523	5.3923		
07:02:41	2.1154	7.19078		
07:02:56	1.99929	6.73233		
07:03:11	2.09202	5.86309		
07:03:26	2.04056	6.00817		
07:03:41	2.26655	5.88911		
07:03:56	2.10316	6.06648		
07:04:11	2.05066	6.6525		
07:04:26	2.25405	7.60872		
07:04:41	2.03582	6.97932		
07:04:56	2.24539	6.47893		
07:05:11	2.12444	6.26388		
07:05:26	1.95165	7.99437		
07:05:41	1.99407	7.03795		
07:05:56	2.21068	6.54502		
07:06:11	2.42471	6.74727		
07:06:26	2.20952	7.21929		
07:06:41	2.39243	6.68254		
07:06:56	2.23688	6.70413		
07:07:11	2.17724	6.10279		
07:07:26	2.21385	7.10654		
07:07:41	2.16592	6.68694		
07:07:56	1.99312	7.19634		
07:08:11	2.23288	7.28259		
07:08:26	2.36376	6.96511		
07:08:41	2.2307	7.19878		
07:08:56	2.09751	7.2361		
07:09:11	2.12439	6.51521		
07:09:26	2.22456	7.59673		
07:09:41	2.14673	7.90015		
07:09:56	88.1512	642.517		
07:10:11	94.9301	718.239		
07:10:26	5.19146	28.8528		
07:10:41	5.13548	28.6721		
07:10:56	4.61051	26.1029		
07:11:11	4.37321	23.6391		
07:11:26	4.40708	25.133		
07:11:41	4.2869	23.5803		
07:11:56	4.48436	23.2925		
07:12:11	4.31237	22.9849		
07:12:26	4.45836	23.1299		
07:12:41	4.21131	22.041		
07:12:56	4.24984	21.0276		
07:13:11	4.54124	24.5534		
07:13:26	14.0163	31.751		
07:13:41	2.26215	5.53608		
07:13:56	2.16013	5.17752		
07:14:11	2.10233	5.58388		
07:14:26	2.27529	6.61757		
07:14:41	2.14135	6.10271		
07:14:56	2.08632	6.57118		
07:15:11	2.07488	5.99432		
07:15:26	2.23434	6.50354		
07:15:41	2.11219	6.07493		
07:15:56	1.81002	5.146		
07:16:11	2.27999	6.95768		
07:16:26	2.00221	6.33958		
07:16:41	2.22935	6.51159		
07:16:56	2.09115	6.4158		
07:17:11	2.0736	5.77647		
07:17:26	2.13719	6.83582		
07:17:41	2.3275	6.21568		
07:17:56	2.4239	8.13245		
07:18:11	2.4611	7.67512		
07:18:26	2.17667	6.62669		
07:18:41	2.11013	6.23273		
07:18:56	2.22339	7.24213		
07:19:11	2.48473	7.92583		
07:19:26	2.0673	7.07392		
07:19:41	2.0246	6.78762		
07:19:56	2.21154	7.599		
07:20:11	2.26402	8.39041		
07:20:26	2.08542	7.62314		
07:20:41	2.16058	7.32583		
07:20:56	2.28128	7.38244		
07:21:11	2.07205	6.67639		
07:21:26	2.17026	7.56193		
07:21:41	73.5164	590.772		
07:21:56	81.052	649.538		
07:22:11	4.075	24.9641		
07:22:25	4.28072	24.1309		
07:22:41	4.15729	22.9656		
07:22:56	4.17888	22.18		
07:23:11	3.96408	21.3305		
07:23:26	4.09796	21.285		
07:23:41	3.7791	21.6935		
07:23:56	3.66896	21.0502		
07:24:11	4.13271	21.5701		
07:24:26	3.87043	20.5253		
07:24:41	3.97748	19.6303		
07:24:56	3.91513	20.1992		
07:25:11	7.33483	38.2703		
07:25:26	4.91089	10.4812		
07:25:41	2.17278	5.61215		
07:25:56	2.18135	5.42243		
07:26:11	2.10984	6.00266		
07:26:26	2.26595	6.06521		
07:26:41	2.03009	6.40141		
07:26:56	2.11393	6.36589		
07:27:11	1.95571	6.13346		
07:27:26	2.13472	5.31581		
07:27:41	2.00828	6.95631		
07:27:56	2.1784	6.43008		
07:28:11	2.18534	6.3551		
07:28:26	2.08308	5.82897		
07:28:41	2.14789	6.96361		
07:28:56	1.99003	5.84965		
07:29:11	2.00378	7.02988		
07:29:26	2.08354	7.08419		
07:29:41	2.27375	6.92296		
07:29:56	2.04471	6.63007		
07:30:11	2.12364	6.41176		
07:30:26	2.04806	7.56051		
07:30:41	2.30179	7.52538		
07:30:56	2.36839	6.96291		
07:31:11	2.05981	7.58719		
07:31:26	2.29521	7.45455		
07:31:41	2.17165	7.16445		
07:31:56	2.28853	6.32095		
07:32:11	2.3448	7.37546		
07:32:26	2.30831	7.74732		
07:32:40	2.29828	7.57393		
07:32:56	2.24576	6.73951		
07:33:11	2.14583	8.00385		
07:33:26	58.1749	490.435		
07:33:41	64.4907	552.986		
07:33:56	4.03673	24.2208		
07:34:11	3.80889	21.3009		
07:34:26	3.8054	20.891		
07:34:41	3.73793	21.4163		
07:34:56	3.40653	21.1395		
07:35:11	3.57623	19.7482		
07:35:26	3.76149	20.2262		
07:35:41	3.40917	19.2855		
07:35:56	3.31845	17.7861		
07:36:11	3.53809	18.4986		
07:36:26	5.72671	26.7547		
07:36:40	10.0743	17.3428		
07:36:56	2.00231	5.37803		
07:37:11	2.07094	5.50777		
07:37:26	1.95095	5.81514		
07:37:41	2.21428	5.45214		
07:37:56	2.18625	5.28252		
07:38:11	1.7584	5.83456		
07:38:26	2.17412	4.93757		
07:38:41	2.1344	5.45034		
07:38:56	2.15904	5.335		
07:39:11	2.02232	6.06394		
07:39:26	2.4565	6.14707		
07:39:41	2.19981	5.34825		
07:39:56	2.25763	6.92625		
07:40:11	2.05325	6.31927		
07:40:26	2.06161	5.87448		
07:40:41	2.24569	7.34779		
07:40:56	2.32103	6.27608		
07:41:11	2.11501	6.84663		
07:41:26	2.06033	6.8577		
07:41:41	2.00362	7.25665		
07:41:56	2.20639	7.18034		
07:42:11	2.00985	6.6687		
07:42:26	2.11725	6.62375		
07:42:41	2.54122	7.80407		
07:42:56	2.19325	7.39321		
07:43:11	2.28934	7.51998		
07:43:26	2.11292	7.64552		
07:43:41	2.39082	7.05215		
07:43:56	2.21119	7.49625		
07:44:10	2.09336	7.33126		
07:44:26	2.20399	7.48495		
07:44:41	2.92409	11.0538		
07:44:56	44.8873	438.988		
07:45:11	49.9179	499.511		
07:45:26	3.25149	18.4171		
07:45:41	3.34429	19.3225		
07:45:56	3.28005	18.1252		
07:46:11	3.32038	19.4771		
07:46:26	2.87661	17.5779		
07:46:41	3.07267	16.6712		
07:46:56	3.41038	16.0276		
07:47:11	3.16671	16.7345		
07:47:26	2.96482	16.4041		
07:47:41	3.04025	16.3944		
07:47:56	3.07596	16.4165		
07:48:11	2.90968	13.9625		
07:48:26	4.05233	20.5692		
07:48:41	8.78398	12.236		
07:48:56	1.99155	5.41275		
07:49:11	2.25305	5.66284		
07:49:26	2.12869	4.7434		
07:49:41	2.00291	5.61185		
07:49:56	2.20803	5.55626		
07:50:11	2.38637	5.65574		
07:50:26	2.08448	5.97881		
07:50:41	2.07879	5.20698		
07:50:56	1.80234	5.64397		
07:51:11	2.10498	5.66447		
07:51:26	2.04422	5.45296		
07:51:41	2.26751	6.05636		
07:51:56	2.00542	5.99289		
07:52:11	2.0526	6.57895		
07:52:26	2.43092	6.88726		
07:52:41	1.78733	6.77895		
07:52:56	2.29143	7.54675		
07:53:11	2.23669	6.93659		
07:53:26	2.11845	6.86694		
07:53:41	2.22954	6.96924		
07:53:56	2.115	6.2396		
07:54:11	2.0838	6.92437		
07:54:26	2.4459	7.50649		
07:54:41	2.42358	7.04853		
07:54:55	2.43091	7.07588		
07:55:11	2.03035	5.98802		
07:55:26	2.23802	7.9575		
07:55:41	2.01256	6.22023		
07:55:56	2.40912	7.7726		
07:56:11	2.28031	6.79387		
07:56:26	2.13352	6.16513		
07:56:41	2.33376	6.40125		
07:56:56	2.38444	7.74527		
07:57:11	2.18141	6.49202		
07:57:26	1.95537	7.04929		
07:57:41	2.2607	6.40061		
07:57:56	2.10019	6.3022		
07:58:11	2.23931	7.22606		
07:58:26	2.27067	8.14944		
07:58:41	2.22652	7.40074		
07:58:56	2.37491	8.28389		
07:59:11	2.0751	7.55501		
07:59:26	2.24521	7.5576		
07:59:41	2.15589	6.2685		
07:59:56	2.25809	7.85176		
08:00:11	2.2104	7.96824		
08:00:26	2.27093	7.58579		
08:00:41	2.09492	6.40908		
08:00:56	2.19589	6.82736		
08:01:11	2.17341	7.37091		
08:01:26	2.30285	6.83318		
08:01:41	2.19891	7.47735		
08:01:56	2.18327	7.99353		
08:02:11	2.27722	7.49366		
08:02:26	2.39228	7.15526		
08:02:41	2.4339	7.27682		
08:02:56	2.07124	7.50726		
08:03:11	2.24509	7.43724		
08:03:26	2.11667	7.58697		
08:03:41	2.15663	7.81066		
08:03:56	2.27606	8.02195		
08:04:11	2.09915	6.78202		
08:04:26	2.09909	6.93571		
08:04:41	2.22882	6.56068		
08:04:56	2.14773	7.21326		
08:05:11	2.14159	7.60616		
08:05:26	2.14142	8.14833		
08:05:41	2.09181	7.47624		
08:05:56	2.10164	7.15298		
08:06:11	2.27444	6.48151		
08:06:26	2.25709	7.63603		
08:06:41	2.22114	6.95743		
08:06:56	2.2128	8.21093		
08:07:11	2.0001	7.03418		
08:07:26	2.11786	7.36821		
08:07:41	2.20461	7.07166		
08:07:56	2.19586	7.41579		
08:08:11	2.35223	7.59705		
08:08:26	1.96991	7.14013		
08:08:41	2.17191	7.80171		
08:08:56	2.25994	7.58719		
08:09:11	2.34223	8.48157		
08:09:26	2.4078	8.18558		
08:09:41	2.20723	6.94672		
08:09:56	2.10028	7.75233		
08:10:11	2.23096	7.65824		
08:10:26	2.20771	8.31919		
08:10:41	1.98116	7.57425		
08:10:56	2.11676	7.62657		
08:11:11	2.49508	7.36614		
08:11:26	2.24113	7.53795		
08:11:41	2.13572	8.07442		
08:11:56	2.28857	8.04696		
08:12:11	2.48743	7.19468		
08:12:26	2.00545	7.83926		
08:12:41	2.26953	7.53745		
08:12:56	2.34739	7.81301		
08:13:11	2.27051	8.10846		
08:13:26	2.13062	8.64648		
08:13:41	2.45034	8.23449		
08:13:56	2.33928	7.58834		
08:14:11	2.30599	7.15089		
08:14:26	2.14914	7.73691		
08:14:41	2.14137	7.72015		
08:14:56	2.24431	7.36953		
08:15:11	2.25242	8.60361		
08:15:26	2.4294	8.08526		
08:15:41	2.40968	8.08126		
08:15:56	2.31324	7.23604		
08:16:11	2.09783	7.54561		
08:16:26	2.42174	8.02796		
08:16:41	2.6323	8.78006		
08:16:56	2.47574	8.40548		
08:17:11	2.25419	8.76518		
08:17:26	1.82672	6.96836		
08:17:41	2.24908	8.04639		
08:17:56	2.28945	8.22352		
08:18:11	2.49878	8.14722		
08:18:26	2.56853	8.82027		
08:18:41	2.41425	8.90305		
08:18:56	2.03922	7.68829		
08:19:11	2.08578	7.57463		
08:19:26	2.57803	9.3577		
08:19:41	2.07229	7.31655		
08:19:56	2.36686	9.79474		
08:20:11	2.21064	8.30377		
08:20:26	2.5207	8.98136		
08:20:41	2.35201	9.03859		
08:20:56	2.4419	9.35638		
08:21:11	2.22182	7.43176		
08:21:26	1.99968	7.89486		
08:21:41	2.21223	7.47991		
08:21:56	2.33069	8.02949		
08:22:11	2.42379	7.59281		
08:22:26	2.21605	7.9392		
08:22:41	2.33075	8.70275		
08:22:56	2.45948	9.07608		
08:23:11	2.29189	7.25486		
08:23:26	2.04914	8.16683		
08:23:41	2.26198	7.6329		
08:23:56	2.32487	7.91798		
08:24:11	2.60884	9.1477		
08:24:26	2.34505	7.2894		
08:24:41	2.21414	8.22353		
08:24:56	2.45958	9.00717		
08:25:11	2.41407	8.33688		
08:25:26	2.25154	8.32707		
08:25:41	2.17618	7.42871		
08:25:56	2.26293	8.74169		
08:26:11	2.31392	9.10407		
08:26:26	2.40332	8.35348		
08:26:41	2.20891	8.23273		
08:26:56	2.25598	7.75278		
08:27:11	2.46	8.2071		
08:27:26	2.27951	8.41958		
08:27:41	2.21208	8.01527		
08:27:56	2.43804	7.74302		
08:28:11	2.34204	7.6686		
08:28:26	2.68929	8.99939		
08:28:41	2.27868	7.98584		
08:28:56	2.30195	8.61628		
08:29:11	2.35634	8.42546		
08:29:26	2.3764	8.1436		
08:29:41	2.19407	7.29709		
08:29:56	2.29464	8.16562		
08:30:11	2.22759	7.99303		
08:30:26	2.63555	8.12402		
08:30:41	2.15441	8.08283		
08:30:56	2.28959	8.28018		
08:31:11	2.43628	8.59099		
08:31:26	2.27954	8.77603		
08:31:40	2.48373	8.82849		
08:31:56	2.25328	7.98478		
08:32:11	2.37519	8.54097		
08:32:26	2.47342	8.24078		
08:32:41	2.17232	7.47391		
08:32:56	2.14625	7.92547		
08:33:11	2.14491	7.71379		
08:33:26	2.30429	8.75801		
08:33:41	2.39854	7.84323		
08:33:56	2.56553	9.2258		
08:34:11	2.37449	7.57771		
08:34:26	2.41727	8.02646		
08:34:41	2.47404	8.21838		
08:34:56	2.23074	7.43044		
08:35:11	2.52488	8.19908		
08:35:26	2.71621	9.24065		
08:35:41	2.25436	8.17629		
08:35:55	2.36235	7.56378		
08:36:11	2.16629	7.53411		
08:36:26	2.27271	8.071		
08:36:41	2.18626	8.52868		
08:36:56	2.35811	8.37206		
08:37:11	2.13328	8.19147		
08:37:26	2.19205	7.24323		
08:37:41	2.2295	8.77727		
08:37:56	2.5332	7.79998		
08:38:11	2.52726	8.08259		
08:38:26	2.14593	7.47265		
08:38:41	2.22369	8.23651		
08:38:56	2.22968	8.34493		
08:39:11	2.28547	8.41457		
08:39:26	2.14021	7.865		
08:39:41	2.06982	6.89651		
08:39:56	2.45215	8.99869		
08:40:11	2.24757	8.14925		
08:40:26	2.18874	8.01881		
08:40:41	2.17417	7.48532		
08:40:56	2.35202	7.96735		
08:41:11	2.18925	7.13765		
08:41:26	2.36959	8.90621		
08:41:41	2.45549	8.44843		
08:41:56	2.52411	8.6742		
08:42:11	2.32227	8.54975		
08:42:26	2.41276	7.96063		
08:42:41	2.19814	8.10845		
08:42:56	2.43264	8.36794		
08:43:11	2.44731	7.90951		
08:43:26	2.13808	8.18676		
08:43:41	2.31077	7.9375		
08:43:56	2.5532	7.29607		
08:44:11	2.38787	8.15185		
08:44:26	2.36769	8.64238		
08:44:41	2.28619	8.08802		
08:44:56	2.45338	7.5914		
08:45:11	2.47221	8.40776		
08:45:26	2.25632	8.88942		
08:45:41	2.33024	8.05059		
08:45:56	2.41585	8.52999		
08:46:11	2.4601	8.36613		
08:46:26	2.43236	7.77846		
08:46:41	2.21518	7.98086		
08:46:56	2.57095	8.43523		
08:47:11	2.84175	9.17781		
08:47:26	2.38301	8.51456		
08:47:41	2.29935	7.93433		
08:47:56	2.42565	9.05524		
08:48:11	2.3169	8.26476		
08:48:26	2.17797	8.3747		
08:48:41	2.25454	7.95262		
08:48:56	2.48928	8.36224		
08:49:11	2.49069	8.23594		
08:49:26	2.1594	8.47203		
08:49:41	2.46045	7.51255		
08:49:56	2.40274	8.26021		
08:50:11	2.46446	7.95532		
08:50:26	2.25201	7.88303		
08:50:41	2.2542	8.20684		
08:50:56	2.29386	8.22328		
08:51:11	2.49593	7.58818		
08:51:26	2.35362	8.33806		
08:51:41	2.41642	8.76265		
08:51:55	2.44847	8.33888		
08:52:11	2.46687	8.45538		
08:52:26	2.49456	8.0926		
08:52:41	2.28685	7.49457		
08:52:56	2.29037	7.46248		
08:53:11	2.34068	8.36342		
08:53:26	2.23644	8.16015		
08:53:41	2.29407	8.09047		
08:53:56	2.1263	7.8103		
08:54:11	2.46591	8.03076		
08:54:26	2.19587	7.95226		
08:54:41	2.31845	8.46189		
08:54:56	2.33327	9.24315		
08:55:11	2.63864	8.93023		
08:55:26	2.32162	7.91335		
08:55:41	2.46319	8.04364		
08:55:56	2.32253	8.35686		
08:56:11	2.65138	8.65046		
08:56:26	2.44613	8.38072		
08:56:41	2.36198	8.7604		
08:56:56	2.50997	8.61933		
08:57:11	2.51419	7.73882		
08:57:26	2.53449	8.91905		
08:57:41	2.36026	8.00656		
08:57:56	2.14093	8.01338		
08:58:11	2.38564	8.21746		
08:58:26	2.48451	8.05876		
08:58:41	2.44297	8.17473		
08:58:56	2.35615	8.02053		
08:59:11	2.30465	8.0158		
08:59:26	2.37475	8.6173		
08:59:41	2.56369	8.83603		
08:59:56	2.54278	8.04612		
09:00:11	2.64866	9.25168		
09:00:26	2.42593	9.45853		
09:00:41	2.52103	8.67666		
09:00:56	2.65131	8.21109		
09:01:11	2.39197	8.55479		
09:01:26	2.78786	9.21828		
09:01:41	2.69346	8.41762		
09:01:56	2.43054	8.13954		
09:02:11	2.96205	8.71329		
09:02:26	2.27942	7.88692		
09:02:41	2.40054	8.68122		
09:02:55	2.53623	8.24702		
09:03:11	2.32447	7.4766		
09:03:26	2.53102	7.57465		
09:03:41	2.42931	7.68244		
09:03:56	2.80635	8.8274		
09:04:11	2.71698	9.51589		
09:04:26	2.42673	8.31723		
09:04:41	2.24791	7.79836		
09:04:56	2.61513	8.38483		
09:05:11	2.3363	8.30161		
09:05:26	2.35449	8.18604		
09:05:41	2.73352	8.89644		
09:05:56	2.36137	8.50479		
09:06:11	2.66613	8.69409		
09:06:26	2.44333	8.75136		
09:06:41	2.39062	8.40151		
09:06:56	2.30746	8.07188		
09:07:11	2.83448	8.5954		
09:07:26	2.517	8.14258		
09:07:41	2.26606	8.03934		
09:07:56	2.42916	8.15323		
09:08:11	2.46907	9.15132		
09:08:26	2.66208	9.27611		
09:08:40	2.43997	8.98317		
09:08:56	2.61273	8.7831		
09:09:11	2.57085	9.01865		
09:09:26	2.84457	9.38936		
09:09:41	2.35244	8.46522		
09:09:55	2.33718	8.59794		
09:10:11	2.51104	8.1224		
09:10:26	2.36019	7.99125		
09:10:41	2.91213	9.60533		
09:10:56	2.32474	8.09301		
09:11:11	2.40763	8.07603		
09:11:26	2.49319	8.55733		
09:11:41	2.49393	7.86026		
09:11:56	2.35587	8.11885		
09:12:11	2.66139	8.07724		
09:12:26	2.6264	8.90429		
09:12:41	2.20239	8.29227		
09:12:56	2.68848	8.51274		
09:13:11	2.44396	9.05604		
09:13:26	2.42486	9.88139		
09:13:41	2.67836	8.83319		
09:13:56	2.38698	9.20109		
09:14:11	2.46942	8.04695		
09:14:26	2.52436	8.50194		
09:14:41	2.49024	8.70862		
09:14:56	2.32604	8.48685		
09:15:11	2.24519	8.92073		
09:15:26	2.47552	8.19681		
09:15:41	2.80167	9.43459		
09:15:56	2.59714	9.40879		
09:16:11	2.61266	7.68445		
09:16:26	2.25285	8.07193		
09:16:41	2.18419	8.30184		
09:16:56	2.48875	8.8853		
09:17:11	2.8587	9.88042		
09:17:26	2.3455	8.95844		
09:17:41	2.49162	9.0383		
09:17:56	2.40061	8.43299		
09:18:11	2.11142	7.61039		
09:18:26	2.56131	8.61188		
09:18:41	2.51782	8.032		
09:18:56	2.27522	8.06652		
09:19:11	2.53676	9.13833		
09:19:26	2.44602	9.20865		
09:19:41	2.68663	8.623		
09:19:56	2.57918	9.14262		
09:20:11	2.45376	8.92572		
09:20:26	2.18403	8.00158		
09:20:41	2.42516	8.23971		
09:20:56	2.56559	8.32307		
09:21:11	2.60643	8.44484		
09:21:26	2.57325	9.02609		
09:21:41	2.68819	9.15041		
09:21:56	2.5352	8.23307		
09:22:11	2.47618	8.97156		
09:22:26	2.43643	9.33989		
09:22:41	2.52015	9.13747		
09:22:56	2.60901	9.35573		
09:23:11	2.48733	8.39303		
09:23:26	2.79053	8.8043		
09:23:41	2.61481	9.52331		
09:23:56	2.43786	8.09195		
09:24:11	2.803	9.09675		
09:24:26	2.70142	8.48392		
09:24:41	2.48085	8.00674		
09:24:56	2.55981	9.24117		
09:25:11	2.41089	8.56975		
09:25:26	2.32099	7.25345		
09:25:41	2.64846	8.06786		
09:25:56	2.36853	8.44692		
09:26:11	2.62196	9.05774		
09:26:26	2.94181	8.66498		
09:26:41	2.57692	8.93198		
09:26:56	2.39495	8.93993		
09:27:11	2.43136	8.25248		
09:27:26	2.45504	8.92438		
09:27:41	2.31823	8.41383		
09:27:56	2.8128	10.0601		
09:28:11	2.49421	7.87345		
09:28:26	2.53596	9.24804		
09:28:41	2.55202	9.18648		
09:28:56	2.47857	8.30448		
09:29:11	2.47676	8.0949		
09:29:26	2.52583	9.12978		
09:29:41	2.67921	9.07711		
09:29:56	2.36353	8.54273		
09:30:11	2.50137	8.74897		
09:30:26	2.53455	8.69833		
09:30:41	2.43248	8.76901		
09:30:56	2.4694	9.25899		
09:31:11	2.24311	7.59626		
09:31:26	2.68412	8.79891		
09:31:41	2.48349	7.5393		
09:31:56	2.57178	9.73759		
09:32:11	2.379	8.57909		
09:32:26	2.71499	9.71189		
09:32:41	2.54283	8.20647		
09:32:56	2.81416	9.38292		
09:33:11	2.36341	8.87755		
09:33:26	2.71025	9.38079		
09:33:41	2.53883	9.59798		
09:33:56	2.54545	8.46531		
09:34:11	2.55762	10.5541		
09:34:26	2.82444	8.92266		
09:34:41	2.37481	8.03339		
09:34:56	2.61235	9.6282		
09:35:11	2.95497	8.67499		
09:35:26	2.52586	9.18257		
09:35:41	2.2902	7.89815		
09:35:56	2.30847	8.76311		
09:36:11	2.61192	8.10619		
09:36:26	2.74156	9.51301		
09:36:41	2.47148	7.34486		
09:36:56	2.67607	9.84349		
09:37:11	2.87333	10.3397		
09:37:26	2.6234	9.16933		
09:37:41	2.75316	8.67425		
09:37:56	2.84546	9.87118		
09:38:11	2.74768	8.7433		
09:38:26	2.63858	9.50665		
09:38:41	2.42021	9.79699		
09:38:56	2.89849	9.87076		
09:39:11	2.83541	9.01545		
09:39:26	2.43696	8.73545		
09:39:41	2.77024	9.36709		
09:39:56	2.71191	8.24106		
09:40:11	2.95969	10.9928		
09:40:26	2.61806	7.92989		
09:40:41	2.4705	9.07472		
09:40:56	2.70976	10.0023		
09:41:11	2.46823	9.17335		
09:41:26	2.63895	9.54665		
09:41:41	2.80659	9.88536		
09:41:56	2.22414	8.58953		
09:42:11	2.28892	9.41768		
09:42:26	2.6872	8.43857		
09:42:41	2.52987	9.59354		
09:42:56	2.69433	9.6232		
09:43:11	2.41344	7.46516		
09:43:26	2.8124	9.00155		
09:43:41	2.55072	8.68199		
09:43:56	2.78177	10.6463		
09:44:11	2.44761	9.62439		
09:44:26	2.76647	8.29464		
09:44:41	2.60892	8.33353		
09:44:56	2.60136	9.66375		
09:45:11	2.72241	9.24599		
09:45:26	2.84897	9.63815		
09:45:41	2.51039	9.05156		
09:45:56	2.46671	8.65064		
09:46:11	2.82892	10.1608		
09:46:26	2.56349	9.23526		
09:46:41	2.55434	8.60038		
09:46:56	2.58453	9.35355		
09:47:11	2.662	9.79803		
09:47:26	2.75682	9.58525		
09:47:41	2.79886	10.1263		
09:47:56	2.55537	8.92574		
09:48:11	2.73355	9.831		
09:48:26	2.52789	9.15414		
09:48:41	2.8275	8.57031		
09:48:56	2.67732	9.69902		
09:49:11	2.66897	10.4115		
09:49:26	2.55185	9.0267		
09:49:41	2.80407	9.77096		
09:49:56	2.53322	8.49892		
09:50:11	2.69962	10.0519		
09:50:26	2.93238	9.75477		
09:50:41	2.65219	8.55872		
09:50:56	2.86663	10.2447		
09:51:11	2.82522	10.3928		
09:51:26	2.82552	9.25568		
09:51:41	2.52858	9.04432		
09:51:56	2.58831	8.22438		
09:52:11	2.94638	9.39124		
09:52:26	2.81197	8.54002		
09:52:41	2.72527	9.92937		
09:52:56	2.55302	9.42287		
09:53:11	2.82714	9.27058		
09:53:26	2.73331	9.1774		
09:53:41	2.82534	10.0728		
09:53:56	2.57095	8.45891		
09:54:11	2.60507	8.44772		
09:54:26	2.82783	9.59621		
09:54:41	2.62768	9.8608		
09:54:56	2.96275	9.96323		
09:55:11	2.8747	9.44825		
09:55:26	2.79277	9.02382		
09:55:41	2.67377	8.94637		
09:55:56	2.41292	10.2081		
09:56:11	2.60012	9.41915		
09:56:26	2.80576	10.0629		
09:56:41	2.77756	9.48359		
09:56:56	2.50806	8.52888		
09:57:11	2.75442	9.85961		
09:57:26	2.60064	9.37083		
09:57:41	2.42878	8.23538		
09:57:56	2.65632	9.16186		
09:58:11	2.57593	9.99123		
09:58:26	2.65875	9.24606		
09:58:41	2.80754	9.47794		
09:58:56	2.38805	8.65624		
09:59:11	2.88526	10.0789		
09:59:26	2.79679	9.59632		
09:59:41	2.56801	9.71581		
09:59:56	2.7483	9.31318		
10:00:11	2.8795	10.673		
10:00:26	2.81367	9.87835		
10:00:41	2.62616	9.58637		
10:00:55	3.10065	10.0216		
10:01:11	2.86065	9.53128		
10:01:26	2.93271	8.80944		
10:01:41	2.62382	9.08191		
10:01:56	2.65842	9.49197		
10:02:11	2.54645	9.87448		
10:02:26	2.83083	9.95054		
10:02:41	2.71261	9.8283		
10:02:56	2.7749	10.6884		
10:03:11	2.83425	9.82521		
10:03:26	2.71435	9.33588		
10:03:41	2.51297	8.75003		
10:03:56	2.96496	9.00415		
10:04:11	2.77982	9.5033		
10:04:26	2.61971	9.33276		
10:04:41	2.59262	9.48532		
10:04:56	2.63925	10.4262		
10:05:11	2.7322	9.60323		
10:05:25	2.83465	9.99191		
10:05:41	2.88192	9.86352		
10:05:56	2.6453	9.47992		
10:06:11	2.75626	9.69979		
10:06:26	2.7075	9.56588		
10:06:41	2.76559	9.94541		
10:06:56	2.64548	9.06206		
10:07:11	2.73038	9.97526		
10:07:26	2.67185	9.58804		
10:07:41	2.70384	9.62446		
10:07:56	2.84629	9.80565		
10:08:11	2.49799	8.70343		
10:08:26	2.67151	9.3253		
10:08:41	2.80002	10.2826		
10:08:56	2.78	10.0697		
10:09:11	2.72554	8.99731		
10:09:26	2.68805	10.0548		
10:09:41	2.43173	8.87224		
10:09:56	2.75478	9.81156		
10:10:11	2.82784	9.65862		
10:10:26	2.88376	10.3295		
10:10:41	2.53424	8.92411		
10:10:56	2.89751	10.4603		
10:11:11	2.81917	10.044		
10:11:26	2.93204	9.06863		
10:11:41	2.9409	10.4328		
10:11:56	2.914	9.97378		
10:12:11	2.74671	9.87845		
